person,age,gender,sents,wordcount,noun,verb,adj,adv,intj,pron,wh,conj,prep,short sent,long sent,short word,long word,frag,# diff,% func words,selfish,# unique,% unique no func,% joy,% surprise,% anticipation,% anger,% fear,% trust,% disgust,% sadness,loc fear,glb fear,loc joy,glb joy,loc trust,glb trust,loc surprise,glb surprise,loc disgust,glb disgust,loc anticipation,glb anticipation,loc anger,glb anger,loc sadness,glb sadness,loc valence,glb valence,loc arousal,glb arousal,loc dominance,glb dominance,loc humor,glb humor,loc humor M,glb humor M,loc humor F,glb humor F,loc humor young,glb humor young,loc humor old,glb humor old,% humor,% VAD,short/long,words/sent,conj/sent,verb/noun,noun/pron,% diff w/func,% unique w/func,misc words,% frag,party
Donald McEachin,60.0,1.0,17.5,352.4375,31.96956622970943,16.09206808826066,7.855035341108396,3.661404975559111,0.0,6.570262812659108,1.6346230309619256,3.9499385790627684,14.42743955923721,1.3125,16.1875,250.375,102.0625,1.125,195.4375,46.79879327196924,0.4393308575399467,143.25,33.80791873470144,3.9838627595493095,1.0594446750062394,2.391825563567716,1.846692568177082,2.717131644727937,5.596631524939528,1.2715513814358892,2.064592931298381,0.45268639867898913,0.013304068457182263,0.44247519298355675,0.017995723566394537,0.5383727053596447,0.029805132491529357,0.3387218253968254,0.004111841074205236,0.43333630952380947,0.006493425559392264,0.48513261460761453,0.012416852008929868,0.43535483630952376,0.008438168728271328,0.42782504006410255,0.009353117703407398,0.6186902278585413,0.229177757462025,0.4617246323691747,0.17115311328342958,0.5922829683876624,0.21928188450686995,2.1425751700353652,0.2986649622370409,2.153459149449502,0.30013099367193674,2.1337800061969214,0.29745090519328915,2.127103251555564,0.29602376595115304,2.160296949696776,0.3016080480604209,13.954423070464147,37.044456452190715,0.10121192034986372,19.713609995956507,0.3139999210553544,0.5191152559220051,5.359400164740405,58.6096448962179,43.243273796612336,266.27716138344135,7.961992221665964,-1
Donald Norcross,63.0,1.0,20.857142857142858,432.48571428571427,34.53510030145848,14.737500865485247,5.615340832736253,3.1792160928523434,0.039321481938627466,7.160255479388203,1.44607677424085,3.857940904666022,14.479129112716759,3.942857142857143,16.914285714285715,312.7142857142857,119.77142857142857,2.857142857142857,203.02857142857144,46.58517076142414,0.3471818673171281,139.74285714285713,30.869533737681085,3.0569971519562458,0.7740003729959969,2.4596869003554502,1.2983333928559653,2.0153655003150392,5.484478792085817,0.6476291194280824,1.2948626846399012,0.3959815518608376,0.010902789651641705,0.38305458882968707,0.012632692975978077,0.5324960375043003,0.030273532086869986,0.2899452380952381,0.0025240103716035332,0.27535127148078,0.003971099862011005,0.46706856953037623,0.011747568655750138,0.34148277146498823,0.006954409474135397,0.34199158895969456,0.006823340275714275,0.6413179475669812,0.2337393387793892,0.45993271774559535,0.1678581712453688,0.6093918705125728,0.2224036777147016,2.130320465255177,0.3188444723209513,2.1279963371176485,0.318631835673646,2.1354625588365814,0.319563816402569,2.100322433590002,0.3139391387063209,2.162138538801093,0.32401446667958134,14.97452827943873,36.47387546309634,0.3542270909911099,19.70248320673146,0.2820618351580558,0.4848231590970951,6.709884618428652,55.107028782404136,40.2735711041276,347.4358324402316,15.410720015413046,-1
Donald Payne Jr.,63.0,1.0,13.666666666666666,218.29166666666666,31.05065647475232,15.488330002217788,7.444991995197737,3.4544820374094996,0.008043758043758044,8.001402773790833,1.317882328922911,3.4375513721426856,14.051567346911291,2.0,11.666666666666666,167.08333333333334,51.208333333333336,1.5833333333333333,128.54166666666666,49.59069538105717,0.40578493458817994,94.95833333333333,35.972817308721595,3.068246231368324,1.3290564385067662,2.3786674359612117,2.452410213905631,3.3231268866769645,5.399787197463277,1.4389068151294968,2.5041705841637634,0.5345858059764311,0.01952267153432934,0.4032218947718948,0.012697064504776992,0.5292696651018717,0.02874391442755246,0.3482979001322752,0.004856869143957329,0.3612440972222222,0.008048880734159694,0.4861233669856833,0.0115333001770229,0.4403557747653819,0.01202592332947368,0.45556923204110705,0.01384531431920695,0.5970145979215018,0.20897415022451216,0.4737017309086948,0.16634744007060473,0.5742636939124169,0.20105718763095384,2.1248252507441747,0.3344632523174773,2.1497104106109077,0.33870065067475913,2.108826493743931,0.33176123720141487,2.1240100115833207,0.33423458917101195,2.123980115779152,0.334351714230895,15.758567332272513,35.05947740421558,0.27558222686899153,16.088363060941663,0.29129111173087757,0.5110697493672018,4.630228055195585,63.78569487914539,48.558077579411794,134.03675857727785,14.815351897628771,-1
Doris Matsui,77.0,0.0,14.807692307692308,304.8076923076923,31.032649438838952,16.226124979313667,8.795892595783435,3.5120501423328125,0.01121327651939897,6.883605445889605,1.3952669006541003,4.369788360764069,14.921265191042153,1.8846153846153846,12.923076923076923,216.46153846153845,88.34615384615384,1.1538461538461537,168.07692307692307,46.51947957735726,0.619872864026687,120.0,32.695949679637515,3.404225727551783,0.8739501429518601,2.5710891965374447,1.1482047733198035,2.6271523708395845,4.7636587613740655,0.9242112441107542,1.5333358973235236,0.4292616005266663,0.012268437636066689,0.4060407751692623,0.01454285946856407,0.5420272449425506,0.02577959904875292,0.2901739316239317,0.00310175046065666,0.3687417249417249,0.003994439210937593,0.479647186147186,0.012480552580299849,0.35443520863194783,0.005231309496253434,0.4214598151848152,0.008044615383682997,0.6174296277161594,0.23661037046552913,0.4730705672310644,0.18085464043605684,0.5979597570490072,0.22861884346465475,2.1344467926104875,0.31198869612536934,2.147822782816813,0.31383063756933927,2.125391112304388,0.31078451002378227,2.1349968994011808,0.31155965836285154,2.1276010644408334,0.3117343823891416,14.635864033837107,38.25944060421911,0.15370829944796835,21.02273495712047,0.3639917035316524,0.5356475378121214,6.007466413619033,57.44413703005785,41.72837021585349,217.65983597655412,9.0778731147556,-1
Doug LaMalfa,61.0,1.0,11.814814814814815,210.74074074074073,29.908290676441045,15.999366433777542,7.221712407425929,5.103658782427257,0.05578050980128702,6.743122360478321,1.3261299166001195,3.595137449382871,15.185327550412056,1.8148148148148149,10.0,160.44444444444446,50.2962962962963,1.1851851851851851,129.88888888888889,49.90622670731914,0.16974182619607456,96.37037037037037,35.478463566557814,3.37505637900675,0.8557754330940066,2.096491162243474,1.5623613774768392,3.2239727380614935,4.685135381704649,0.9838140935143177,1.943143991729487,0.42468688415493966,0.01474186473646854,0.42865176952072376,0.015055953737473276,0.5214238139473154,0.024599201052779993,0.23543562610229282,0.0029427077254493505,0.3060729517396184,0.004895984034301576,0.4775950857784191,0.010753113963818006,0.383597094263761,0.008017694580769626,0.4533810606060606,0.009837611638944569,0.5947221318140682,0.2123524055512595,0.46186279920346607,0.1643348264683716,0.5771293465813565,0.20574003706128022,2.1305806242360408,0.3142818712027965,2.144776118307498,0.31673276562150754,2.118081953507977,0.3121615575772275,2.098983662013159,0.309926564729998,2.166619679722183,0.31937495017182865,14.762566829582694,35.61225304299961,0.20352497296941743,18.42416993433505,0.43635843355266096,0.5553453457492172,6.159668490042777,63.34723913327585,47.71206675404753,125.60221465399428,12.053528877574282,1
Doug Lamborn,67.0,1.0,12.745098039215685,231.07843137254903,30.003953967765273,16.02419778888534,6.638721754809849,4.300060563863749,0.04021507183551364,8.488142831949116,1.6480635484520283,3.0829768952847516,14.899862732031327,2.019607843137255,10.72549019607843,171.15686274509804,59.92156862745098,1.3137254901960784,130.68627450980392,50.89688568265971,0.5133025337554301,95.19607843137256,33.186810179024725,3.5863151832478692,0.7638356834328163,3.0861516445743495,1.6464015688871878,1.9649142307779761,5.811107009951793,0.8324629207769584,1.2366874389216385,0.357232558950725,0.008641124720024136,0.3980986383689889,0.016347157339529524,0.5387741660158863,0.032297781624439595,0.21961748366013079,0.002552690117555096,0.20938847296494364,0.00276519960531206,0.4790247967503772,0.01567047689966116,0.322187724693607,0.005850973819319463,0.2617493346522758,0.004653984541924972,0.6411580770317207,0.22012586853135865,0.44330583662844913,0.15393158908423765,0.6082387024525573,0.20961961036110058,2.150400367692597,0.279101899767261,2.154853945728741,0.28015541467683724,2.1436756835244632,0.2778287637213285,2.1175583244862115,0.27466184535679233,2.184641648543976,0.28381491702002465,12.955435286774886,34.51998216736219,0.2775600602251724,17.151617093933037,0.37307397392738895,0.5641366613594686,4.5177443699600905,63.61882065927699,48.19551007503678,145.95223621767204,15.064754957086107,1
Drew Ferguson,55.0,1.0,11.88888888888889,236.0,28.376648922597834,17.494168708033683,6.728598681762584,4.413160329512218,0.062237390787452065,8.622086499202345,1.490788119660782,3.25748654819963,15.115236887955142,2.138888888888889,9.75,185.16666666666666,50.833333333333336,1.2222222222222223,127.27777777777777,52.12129679476104,0.5967987883122687,88.58333333333333,31.38934905429216,3.4754503174024154,1.0248965054640549,2.4925634726204433,0.7505658364047705,1.0820780805263162,5.709369203239888,0.6297733160954617,1.4637690385639353,0.3015546737213403,0.004885321429509171,0.44488461263260226,0.01575468012395398,0.5441359821878851,0.03198625618593828,0.307591335978836,0.0036820181645190117,0.20565452279202281,0.0025219217446018783,0.5145378857435231,0.013247909370486725,0.20463719135802463,0.002987020855188045,0.2818623346560846,0.004840597436602253,0.6322683734125214,0.21893858013532633,0.4453155830404943,0.15422830201805476,0.5940440893264591,0.20627147609781032,2.1128242022766295,0.3141762275029318,2.143111455523149,0.31861821378429367,2.0891376996081923,0.3104530374992181,2.116829373555739,0.31524192684423835,2.11508842742296,0.31413384497576025,14.882741269002512,34.58799066607066,0.30316293183940235,19.464527981776754,0.34360076371115583,0.6697585604773285,3.914265483736431,59.97870238738374,43.52625422626733,150.43958791228835,14.577917430245854,1
Dutch Ruppersberger,75.0,1.0,16.692307692307693,339.43589743589746,31.165119050120968,14.963236174356021,7.783953026574654,4.094759013802832,0.01793078716155639,8.0061058241339,1.365503429101942,4.065376522301376,14.646434338950371,1.794871794871795,14.897435897435898,237.43589743589743,102.0,1.3333333333333333,178.43589743589743,47.876268437659846,0.5468193608502988,128.2051282051282,34.0323116599792,2.940437168567841,0.7491598641819609,2.0911349280408036,1.6100223568583507,3.6246280290824657,5.8501798358387544,0.7458722378695617,1.2918814461902406,0.38049896064516936,0.015927756580814474,0.4056565092670862,0.012024725471523941,0.5598088674776704,0.03323774900630116,0.30731474358974364,0.0033033990904894673,0.33201306980056977,0.004023158485599744,0.4602013657638658,0.01024058134397943,0.45639886446886446,0.009575918182893814,0.3731993040435349,0.007097087670367501,0.6183093063242572,0.2249074502851834,0.4777196255460078,0.17392809686751073,0.6185656236725706,0.22562023134241718,2.105063323964868,0.2808334372965112,2.094027286617888,0.2794590940306,2.1072921561173765,0.28110880952637884,2.0873493378370243,0.2783952888873528,2.128073105180303,0.2838553933077379,13.331496489780461,36.28972195900582,0.17490075392659288,20.653100641452887,0.3655612095256843,0.5053708222386382,5.85454671185554,59.34587526921434,44.78774759270321,253.32747926939388,12.04813713387993,-1
Dwight Evans,67.0,1.0,33.53846153846154,590.3846153846154,30.324859489610017,16.301671661889113,7.4069200108962345,4.238880123936643,0.02352881484728275,7.079783860687721,1.4843747577121162,3.4097365369766237,14.127401380832016,5.8076923076923075,27.73076923076923,449.4230769230769,140.96153846153845,1.8846153846153846,210.3846153846154,48.663184106250704,0.43828304030556237,139.07692307692307,32.27397011755672,2.783922247827834,0.8232171297841272,2.4131827885277257,1.3457348101811155,1.9917861588149401,5.331429389925533,0.7661501510813002,1.6685564148388663,0.42005092575553105,0.00989312065593493,0.3966873288487919,0.011010541170871063,0.5182874809196094,0.027914197396034138,0.2815386904761905,0.003864621415365954,0.28124249778904276,0.0029537407938697463,0.4961862578373778,0.012139927753532688,0.33113474066631343,0.005988790773225187,0.38583423971861475,0.007909605640558443,0.6204715168119063,0.21782428794454325,0.4634365169921751,0.16276619843351814,0.5910784593479814,0.20787317484842374,2.122805396455942,0.31572044408553707,2.1266388853607427,0.31616750063093024,2.118961594135298,0.31528449255802893,2.102859913997451,0.3126603948775336,2.143998847550928,0.31884517529971235,14.859216571779715,35.05798357707045,0.25995926065849456,17.83570061287235,0.2813516717574202,0.5701315747483021,6.333826989153598,58.20516200853758,42.82879382397179,505.98745874722766,12.091880759284873,-1
Earl Blumenauer,73.0,1.0,18.379310344827587,348.44827586206895,30.47865987274354,16.24416321716657,8.104864087605176,3.880924412776193,0.0,6.431810118471767,1.3294099727002147,3.6848647615787815,14.534654098507726,2.7241379310344827,15.655172413793103,246.72413793103448,101.72413793103448,1.6206896551724137,181.58620689655172,47.678688784795575,0.3314251186515911,130.41379310344828,33.55971984820839,3.246909161512066,0.854221530516779,2.6434240742923474,0.7750886084759037,1.0258494085007128,4.891907058115125,0.4008876762960682,1.4980372545491172,0.37672579575596826,0.004818942843625766,0.39916722758616535,0.013200154415774516,0.5375922305495592,0.026609342475598607,0.28399207717569785,0.0031454353726700053,0.19602640941434044,0.0015947439572736334,0.5100400432900434,0.013576313513871474,0.27018888888888887,0.002936412020484068,0.3438060496457048,0.005435111534994103,0.6338615432622813,0.23411861119154073,0.45743985784821173,0.16912974571658507,0.600926171073867,0.22214399618863992,2.1553308804322917,0.31613713724163334,2.1739800655180406,0.3188228160017732,2.1443320318465555,0.3144826627586918,2.1179092424222037,0.31084873763277426,2.1958348045912386,0.321754683852194,14.646034659890065,36.9586648284661,0.21738055727077082,19.06836626629504,0.2941071286096436,0.5563871501353754,8.152677030759515,58.50290459806103,43.006264003934135,263.758925320519,9.579388395266752,-1
Ed Case,69.0,1.0,24.34090909090909,1107.4772727272727,34.34907434510282,11.642911809904968,6.697831228672611,3.28583536467321,0.00826224149394881,6.49487749287959,0.7820444505330788,4.249888639450038,13.897170274726504,7.931818181818182,16.40909090909091,725.6818181818181,381.79545454545456,8.727272727272727,321.72727272727275,44.32856942211271,0.6671785170720658,202.3409090909091,31.057851320813587,2.94323009301966,0.43197176320906255,2.3846021583661243,0.8634613880784875,2.6349092855848495,4.484448760596926,0.562626119704322,2.0826075139327234,0.32905382368293595,0.00860774322529312,0.36394904289484153,0.010891298097733268,0.4651306251144327,0.02433779157635985,0.2569436261119526,0.0017988995518050416,0.2349332858868185,0.002432753340978316,0.46596111279754826,0.011714532363504414,0.3022732668070102,0.004205795711712926,0.37725900463975326,0.007487820888571264,0.6112336359186877,0.22905605377568994,0.44664155618202045,0.16754224066338663,0.5998412117664801,0.22532311438326494,2.1300035090684855,0.3162210516450622,2.1518869440394526,0.31924830431783663,2.107064033795652,0.31294633893543083,2.092833263139377,0.3105626909224883,2.1720238155945095,0.32304390765725244,14.835098353270928,37.50315724854621,0.5275775792832923,34.00244350829436,0.6687366172519801,0.35276068941607835,18.731349383255765,55.20990883796904,41.14224469479379,1026.0693768798362,29.231738762296583,-1
Ed Perlmutter,68.0,1.0,13.96,276.16,38.41996381619487,13.789374885684126,5.71639344556227,1.2703732481348,0.0,7.213894881811451,1.1178936321807627,4.987104594241499,14.965841955238757,1.44,12.52,196.64,79.52,1.44,158.12,44.01813981105059,0.30384394747552645,119.12,35.64198559394604,5.956110065011991,2.3088994004458425,4.84355025000512,1.203748033296571,2.1472174247187095,7.929258046727994,0.6595439038653987,1.2871017196575705,0.2696677155008734,0.006056061374494053,0.4553962942985808,0.027637304606631784,0.5528452527302331,0.04403341769850762,0.28086190476190476,0.006956904863078221,0.20061666666666667,0.0019369110412178075,0.5250464726273727,0.02667081721281417,0.20594376068376072,0.002332925574427398,0.2749034343434343,0.00386746449086133,0.6826223709688577,0.2550177271078314,0.47567094408420085,0.17789500452757856,0.6151909020644932,0.22958647385804057,2.1407413158676065,0.33516549019946096,2.157735217425666,0.33780473158825197,2.1363750211188712,0.33455989253412655,2.1046955983596245,0.32912291913519326,2.172255193945201,0.3403121096616462,15.645635828294376,37.23207540247441,0.14549122449617802,19.317812801233856,0.4108837548567397,0.368884409674326,5.676490526913056,58.92910288959928,43.812019052460585,188.67915954095145,12.28996315575263,-1
Eddie Bernice Johnson,86.0,1.0,29.92,730.12,33.12593691885267,13.817844807470438,7.976582044893705,2.8621737057929124,0.011019283746556474,5.519312374206436,0.9917268729265749,3.922311392805541,15.924622048239117,3.44,26.48,483.84,246.28,4.04,274.48,45.842002300935256,0.4346244851250233,189.08,34.30238523040693,3.2733848837238946,0.9919528237842204,2.6116011768397773,1.6409442702948573,2.6909058171596776,6.006903603242865,0.7509396404762569,2.250751993272804,0.49549680896280907,0.014779738884518702,0.4342303601238027,0.014198325568978811,0.5347554350476144,0.032315539738061234,0.39658358800773696,0.0035201362403761666,0.411639917562724,0.0035433961637783783,0.49489198436049675,0.012989761368601204,0.47625078208294025,0.008242679408623969,0.5079220804710265,0.011914825740014028,0.6182045965751395,0.2252987275971975,0.4726477466955734,0.1728126515982337,0.61392502076676,0.2240800959418736,2.118941422181003,0.2846236544542224,2.1509058546068385,0.2891327037989445,2.0968918193435315,0.2816030582644847,2.096670689162031,0.2816746433948104,2.1356238516325647,0.286521497897113,13.450951988048052,36.41442289254737,0.1450080236530431,23.562309863009403,0.24429370219866026,0.43092138777487965,8.407494271520422,55.764552709310365,42.672287961737474,645.9684705510658,10.110919353890438,-1
Elaine Luria,46.0,0.0,12.481481481481481,328.48148148148147,32.33121057249762,14.461087502568114,6.14983387798229,2.773794828163545,0.0,8.00040434059117,1.0571485613990286,3.6659192686275355,16.028806855492494,1.6666666666666667,10.814814814814815,232.59259259259258,95.88888888888889,1.5555555555555556,162.25925925925927,47.4161495355473,0.6993437118437119,115.03703703703704,32.099964342305945,3.7017663746622818,0.5381196191274481,2.55138333135547,1.0715200246195586,1.799567993573619,5.151683386271543,0.6825336757616344,1.430465092234741,0.3702448600132811,0.00885787270466633,0.41143623160538223,0.016154961449348564,0.5194368414810161,0.027986669890556235,0.3086539094650206,0.002387917548456624,0.27456652142338417,0.0033707502713695207,0.4588449921485586,0.01269258481628992,0.35028228615520285,0.005438386304240277,0.42315141914615606,0.008109981346535032,0.6199779861394441,0.22009406557206293,0.4581037734882227,0.16338883591739434,0.5982707999454705,0.21309265014544762,2.1258170712148003,0.29263621981190313,2.1285858734615104,0.29312031497440266,2.12685648801885,0.29268994271032095,2.0970517859593456,0.28936373000210075,2.158076100801508,0.2961903455111085,13.747762889477656,35.43613517737315,0.22717833485807337,29.18696303696304,0.41579799419502306,0.4735267298843553,10.768609940958546,56.8225835224156,41.831661249990184,244.01327567415973,16.773973968418407,-1
Elise Stefanik,37.0,0.0,15.53125,343.90625,33.14582517191048,14.51297187386208,7.873928764823547,3.136438994039183,0.0609172590407141,6.740914639540606,1.1899282872753951,4.109293908776822,14.61655998258203,2.125,13.40625,233.28125,110.625,1.8125,183.75,45.69566542045162,0.5434840891909789,132.5,33.70729736707807,3.488080972062653,0.8341987641700903,2.5842062052796626,1.631029987060342,2.6993191463125648,5.703940560633739,0.7014668313142675,1.7139324242304805,0.40185665866251796,0.012670246135646707,0.4038420251087962,0.01413310236267213,0.550159264368922,0.03145506499243036,0.28401130952380954,0.0029486214870133296,0.39143437500000006,0.00400249360959876,0.5069962988400489,0.013144074642369757,0.4068468439699598,0.008234315281225715,0.3552345684408632,0.008656808643772409,0.6197236863347089,0.2297847448017711,0.47879962948183463,0.17729486201640351,0.6205263517607399,0.2299959026039626,2.138792048559502,0.28287556609220216,2.1479937098403483,0.28423247101602706,2.130494208773573,0.28164798588848106,2.127458084219435,0.28142174038542983,2.1507374158449664,0.2843851675295297,13.240960327244256,37.033948886626945,0.20891887142056054,21.329289993605254,0.3251170238482549,0.4510877255811664,5.401150781178947,57.084233479851015,41.9547478179003,258.51947111814917,12.953347606119314,1
Elissa Slotkin,45.0,0.0,19.205128205128204,477.56410256410254,31.44110342722879,15.085339102410375,6.57772911584233,3.510942211996299,0.0,7.908987645675832,1.3124261129070673,3.553254679684352,15.248428142189733,3.4358974358974357,15.76923076923077,342.53846153846155,135.02564102564102,2.2051282051282053,219.33333333333334,48.259174237490214,0.47748907138717855,153.07692307692307,33.09802360205253,3.380124940698762,0.6065583766184337,2.37342113126892,1.10661169315758,2.040847335609939,4.832350495039242,0.5369029119833082,1.0706991493244902,0.42954900946324226,0.0098300530936843,0.44064559710754947,0.01522759517689669,0.5445008859814816,0.02668527126703191,0.27373876835415295,0.0023330783985725167,0.33364962053197356,0.002608570568926789,0.4921461379691686,0.011710376394013091,0.4439066223662377,0.005879819011589063,0.4256655468574587,0.005338452919158761,0.6325218770596782,0.22058433025060098,0.45625018555862074,0.15960972016578354,0.5928730573929807,0.20732097908098887,2.1344284349190037,0.2850906297859294,2.1430579696655423,0.2864058882601343,2.129176003036873,0.2841616289085776,2.109684541841714,0.2817216888739164,2.162881260817628,0.28894793179381967,13.39078716728503,34.94479135563773,0.29456414449555923,22.48767458376323,0.3178419658003071,0.49820720163437915,7.387464514583412,56.98425261854421,42.70691302311775,392.92589212616775,14.28572060291051,-1
Emanuel Cleaver,77.0,1.0,21.48,448.0,30.347060433292146,15.354945287710786,6.25162110864768,3.4754971835560986,0.016816385195831837,6.767021498909318,1.4867651465898855,3.8430548185847266,16.45276121817019,2.6,18.88,334.52,113.48,1.56,220.2,50.418306022111786,0.44276231191074183,156.44,33.096945272312404,3.149453568423258,0.9289414214478472,2.852921549533491,1.1050912551113858,1.8861483343020768,5.183407609065324,0.656648972466946,1.3666834907461745,0.38478475173715176,0.009341905528865763,0.46602795015858844,0.015571420693740052,0.5434092360754809,0.02825719879954049,0.29738412121212116,0.0034069951131575986,0.3090884444444445,0.0028947557090831617,0.5030953600296252,0.014436402943393701,0.3149909365079365,0.005431564779678548,0.3531134519075696,0.0066516206259888775,0.6218895307809541,0.22601747644647907,0.4541979177166614,0.1648734738464076,0.5817462634859055,0.21135874329267243,2.169919810932762,0.3316895862650405,2.1845459832454894,0.3341125225302884,2.1581706072203555,0.32984240699501816,2.1625933584056383,0.3305823185230288,2.1832716800959786,0.33394804273540546,15.289801401458988,36.339089153306865,0.27565808749214316,21.210598018280848,0.5409855415677692,0.5521514235049716,6.748894652718975,55.49726605888921,41.389298793833504,364.00445691934334,14.793327043352992,-1
Eric Swalwell,41.0,1.0,16.548387096774192,333.1290322580645,32.552191404392026,15.342816565530214,6.078030936192219,3.3243291378014304,0.02604671866030205,7.545049557476068,1.4829265772489295,3.4542782712370204,14.63883719097307,2.3548387096774195,14.193548387096774,245.61290322580646,87.51612903225806,1.3225806451612903,172.93548387096774,47.437528105642386,0.2976804671465631,127.3225806451613,34.41686747704131,3.0163789968910484,0.7783674809720179,2.4650744583591844,0.9703679043319409,1.8081560736458813,5.461223314087272,0.46736709785027725,1.0062384039775187,0.35620899223866115,0.007847444412617557,0.4185449534712859,0.013304641642219535,0.5327514639856779,0.02965470893742678,0.24296601874827684,0.002526601059331196,0.25867311827956985,0.0020021412201563535,0.4357840195200993,0.011670637723408851,0.3636333333333332,0.005045930768380029,0.3283108575924469,0.004424544668102672,0.6231514089301914,0.2124103922779885,0.46332740751743284,0.15854372918819265,0.6020525602195974,0.20624295251125094,2.1583475061686515,0.292152064004544,2.1761856099347283,0.2950183158833588,2.141349098987478,0.289550042286537,2.1617232448979906,0.2930014671379715,2.1519708485140514,0.29101400923363485,13.592465861071437,33.98686553515169,0.24580567940253573,22.707573377290277,0.2835882038530299,0.525101369041375,7.702342243303717,59.1975860092786,44.6688490484142,248.6845258985532,12.148936142222672,-1
Filemon Vela Jr.,58.0,1.0,22.125,476.8125,36.522640735101355,13.466646003270943,7.5651152795021135,2.5663890222636496,0.0,4.844727815063142,0.737820841396347,3.7891700748450168,15.681703907347744,2.125,20.0,326.75,150.0625,2.875,218.0625,43.32402405337294,0.3837842084445345,146.4375,29.429251481678218,2.7440066092601545,0.8475183137565933,2.4441999212548335,1.144155957189013,1.7875298601818816,5.8730328527732745,0.53728597214423,1.174659186524004,0.39690256438967375,0.00850583648938303,0.45463690991402383,0.013338553593775357,0.53149387817892,0.03127398449531782,0.2340690476190476,0.0029185456706320966,0.33604765625000005,0.0022163089668970574,0.4788743262991604,0.012560231938662621,0.3564399801587302,0.005253904927596511,0.3484937126279518,0.00569734453109021,0.6252698050959153,0.23942311735644975,0.45965431541498325,0.17510700038263524,0.6157625817583816,0.23523141481335294,2.1473951052987017,0.29293316275421255,2.1334363467648068,0.2908310115021515,2.160117230536688,0.29472698815313486,2.116940526702362,0.2888656944855447,2.18195065308614,0.29768994818943467,13.629203815236542,38.1609102058936,0.1187696447771871,22.261192734901975,0.2766858624992596,0.3852794017074424,9.6932128178993,51.76970172319351,36.39706387724191,391.6382863212097,11.018696229294054,-1
Frank J. Mrvan,52.0,1.0,14.4,305.2,32.21020382864191,15.22084970744603,5.684871617458773,2.567495576946274,0.10101010101010102,8.696352184849305,1.4623930111389947,4.1910950671027685,15.665467587241611,2.8,11.6,215.6,89.6,2.8,159.6,48.93519455468022,0.4974796942188247,110.4,30.02907030975083,3.4411226482177724,0.9880681024162821,2.960973842552449,0.8101039574314999,1.3603610869312661,6.970314689690743,0.3908808404147073,0.7610843495883627,0.4592515151515152,0.0057249286957419725,0.3145849206349206,0.012492916175165718,0.533929399255715,0.03712579304316397,0.36898000000000003,0.0036241416981940043,0.26480000000000004,0.001652152902675797,0.5170587091503268,0.015064685469138566,0.4720533333333334,0.004022566196183944,0.27681999999999995,0.003018534283839763,0.6487936968503303,0.24518531550123557,0.4566353686287317,0.1732105305959691,0.6313942653952471,0.23896129766577032,2.100597058445563,0.29782492859933896,2.1419030802864114,0.30330586146000854,2.0711653626603463,0.29404131999949723,2.0400631450117395,0.289828623173413,2.1597780983522816,0.30560888751330373,14.247358747145421,37.811044642260825,0.24215838509316767,21.223698041089346,0.38706009699359145,0.484726850042034,4.7412267471091,55.43726848383112,38.02029636539048,219.4002613181642,17.121356903965598,-1
Frank Lucas,61.0,1.0,13.88,268.36,33.913427312604114,14.301895020483151,7.330397534734813,2.9279166790718407,0.0371566721467048,7.175259359231621,0.9765903789615716,3.6838002560802727,14.44795134086147,2.4,11.48,187.12,81.24,1.68,143.36,45.71557445241392,0.775931418731419,102.36,37.97213293192412,3.1852157136861363,0.535495782131592,2.186306478317304,0.5239285223359293,1.1088327214345584,5.214672752123915,0.2594367759778629,0.5773710376574936,0.23687628571428573,0.0038634770920818527,0.3210171439064811,0.012186143933472613,0.5404666232266689,0.029163513143069007,0.17679333333333333,0.0015418581363849649,0.14696200000000004,0.0009600608066385325,0.4047824083694085,0.011086479318635729,0.20454084848484846,0.0022001519611563715,0.2339076666666667,0.0023466169143013128,0.6404890041144117,0.2483417146541483,0.46762579017406947,0.18094807306698807,0.6270706615990189,0.24279246536693277,2.149007055943269,0.3304846603400018,2.145954686185625,0.32963007778786974,2.1407961887964886,0.32938383838268037,2.1334785093413133,0.3279899129850432,2.1516677691144452,0.33095042734549956,15.358912489035058,38.73909656645184,0.34644022081141757,17.62053662913663,0.47650446245094424,0.4701165649527958,6.514884670405137,64.93659811964459,51.07300094455825,183.56560544582442,18.309270249270245,1
